date,trip_count,avg_temp_f,season
2022-03-22,4177,56.84,Spring
2022-03-23,3407,52.88,Spring
2022-03-24,2429,42.8,Spring
2022-03-25,4050,45.5,Spring
2022-03-26,3336,51.8,Spring
2022-03-27,2554,45.86,Spring
2022-03-28,2093,36.68,Spring
2022-03-29,2682,27.5,Spring
2022-03-30,3330,37.58,Spring
2022-03-31,3963,43.88,Spring
2022-03-01,3030,34.34,Spring
2022-03-02,3503,44.06000000000001,Spring
2022-03-03,3009,43.7,Spring
2022-03-04,2727,34.16,Spring
2022-03-05,2819,36.32,Spring
2022-03-06,2947,42.260000000000005,Spring
2022-03-07,3691,61.52,Spring
2022-03-08,3243,62.78,Spring
2022-03-09,1515,42.260000000000005,Spring
2022-03-10,3660,35.6,Spring
2022-03-11,3672,42.620000000000005,Spring
2022-03-12,1069,45.14,Spring
2022-03-13,1651,27.5,Spring
2022-03-14,3511,33.08,Spring
2022-03-15,4152,49.82,Spring
2022-03-16,4360,55.4,Spring
2022-03-17,2704,50.54,Spring
2022-03-18,5056,53.78,Spring
2022-03-19,4287,56.48,Spring
2022-03-20,3494,61.34,Spring
2022-03-21,4063,51.620000000000005,Spring
2022-03-22,4078,56.84,Spring
2022-03-23,3290,52.88,Spring
2022-03-24,2545,42.8,Spring
2022-03-25,4131,45.5,Spring
2022-03-26,3239,51.8,Spring
2022-03-27,2591,45.86,Spring
2022-03-28,2156,36.68,Spring
2022-03-29,2577,27.5,Spring
2022-03-30,3257,37.58,Spring
2022-03-31,3973,43.88,Spring
2022-03-01,3135,34.34,Spring
2022-03-02,3619,44.06,Spring
2022-03-03,3131,43.7,Spring
2022-03-04,2821,34.16,Spring
2022-03-05,2794,36.32,Spring
2022-03-06,2889,42.260000000000005,Spring
2022-03-07,3671,61.52,Spring
2022-03-08,3379,62.78,Spring
2022-03-09,1520,42.260000000000005,Spring
2022-03-10,3627,35.6,Spring
2022-03-11,3712,42.62,Spring
2022-03-12,1125,45.14,Spring
2022-03-13,1710,27.5,Spring
2022-03-14,3388,33.08,Spring
2022-03-15,4248,49.82,Spring
2022-03-16,4400,55.4,Spring
2022-03-17,2827,50.53999999999999,Spring
2022-03-18,4776,53.78,Spring
2022-03-19,4073,56.48,Spring
2022-03-20,3337,61.34,Spring
2022-03-21,3854,51.620000000000005,Spring
2022-03-22,4141,56.84,Spring
2022-03-23,3329,52.88,Spring
2022-03-24,2481,42.8,Spring
2022-03-25,3947,45.5,Spring
2022-03-26,3413,51.8,Spring
2022-03-27,2557,45.86,Spring
2022-03-28,2087,36.68,Spring
2022-03-29,2675,27.5,Spring
2022-03-30,3349,37.58,Spring
2022-03-31,3985,43.88,Spring
2022-03-01,2868,34.34,Spring
2022-03-02,3458,44.06,Spring
2022-03-03,2887,43.7,Spring
2022-03-04,2720,34.16,Spring
2022-03-05,2919,36.32,Spring
2022-03-06,3092,42.260000000000005,Spring
2022-03-07,3720,61.52,Spring
2022-03-08,3344,62.78,Spring
2022-03-09,1450,42.260000000000005,Spring
2022-03-10,3407,35.6,Spring
2022-03-11,3696,42.620000000000005,Spring
2022-03-12,1096,45.14,Spring
2022-03-13,1760,27.5,Spring
2022-03-14,3377,33.08,Spring
2022-03-15,4178,49.82,Spring
2022-03-16,4362,55.4,Spring
2022-03-17,2664,50.54,Spring
2022-03-18,5043,53.779999999999994,Spring
2022-03-19,4568,56.48,Spring
2022-03-20,3920,61.34,Spring
2022-03-21,3948,51.620000000000005,Spring
2022-03-22,3995,56.84,Spring
2022-03-23,3281,52.88,Spring
2022-03-24,2504,42.8,Spring
2022-03-25,3980,45.5,Spring
2022-03-26,3716,51.8,Spring
2022-03-27,2677,45.86,Spring
2022-03-28,1986,36.68,Spring
2022-03-29,2441,27.5,Spring
2022-03-30,3226,37.58,Spring
2022-03-31,3717,43.88,Spring
2022-03-01,3037,34.34,Spring
2022-03-02,3604,44.06,Spring
2022-03-03,3025,43.7,Spring
2022-03-04,2718,34.16,Spring
2022-03-05,2889,36.32,Spring
2022-03-06,3104,42.260000000000005,Spring
2022-03-07,3622,61.52,Spring
2022-03-08,3319,62.78,Spring
2022-03-09,1486,42.260000000000005,Spring
2022-03-10,3501,35.6,Spring
2022-03-11,3766,42.620000000000005,Spring
2022-03-12,1031,45.14,Spring
2022-03-13,1723,27.5,Spring
2022-03-14,3362,33.08,Spring
2022-03-15,4278,49.82,Spring
2022-03-16,4264,55.4,Spring
2022-03-17,2720,50.54,Spring
2022-03-18,4959,53.78,Spring
2022-03-19,4317,56.48,Spring
2022-03-20,3691,61.34,Spring
2022-03-21,3962,51.620000000000005,Spring
2022-03-22,4104,56.84,Spring
2022-03-23,3274,52.879999999999995,Spring
2022-03-24,2452,42.8,Spring
2022-03-25,4079,45.5,Spring
2022-03-26,3449,51.8,Spring
2022-03-27,2619,45.86,Spring
2022-03-28,2076,36.68,Spring
2022-03-29,2501,27.5,Spring
2022-03-30,3247,37.58,Spring
2022-03-31,3821,43.88,Spring
2022-03-01,3006,34.34,Spring
2022-03-02,3697,44.06,Spring
2022-03-03,2868,43.7,Spring
2022-03-04,2471,34.16,Spring
2022-03-05,2585,36.32,Spring
2022-03-06,2910,42.260000000000005,Spring
2022-03-07,3663,61.52,Spring
2022-03-08,3323,62.78,Spring
2022-03-09,1602,42.260000000000005,Spring
2022-03-10,3560,35.6,Spring
2022-03-11,3794,42.620000000000005,Spring
2022-03-12,1007,45.14,Spring
2022-03-13,1537,27.5,Spring
2022-03-14,3427,33.08,Spring
2022-03-15,4238,49.82,Spring
2022-03-16,4503,55.4,Spring
2022-03-17,2791,50.53999999999999,Spring
2022-03-18,5374,53.78000000000001,Spring
2022-03-19,4373,56.48,Spring
2022-03-20,3810,61.34,Spring
2022-03-21,4067,51.620000000000005,Spring
2022-03-22,4134,56.84,Spring
2022-03-23,3252,52.88,Spring
2022-03-24,2470,42.8,Spring
2022-03-25,4069,45.5,Spring
2022-03-26,3317,51.79999999999999,Spring
2022-03-27,2243,45.86,Spring
2022-03-28,2095,36.68,Spring
2022-03-29,2543,27.5,Spring
2022-03-30,3301,37.58,Spring
2022-03-31,3970,43.88,Spring
2022-03-01,2907,34.34,Spring
2022-03-02,3707,44.06,Spring
2022-03-03,3084,43.7,Spring
2022-03-04,2607,34.16,Spring
2022-03-05,2806,36.32,Spring
2022-03-06,3099,42.260000000000005,Spring
2022-03-07,3763,61.52,Spring
2022-03-08,3335,62.78000000000001,Spring
2022-03-09,1530,42.260000000000005,Spring
2022-03-10,3733,35.6,Spring
2022-03-11,3865,42.620000000000005,Spring
2022-03-12,1051,45.14,Spring
2022-03-13,1727,27.5,Spring
2022-03-14,3465,33.08,Spring
2022-03-15,4269,49.82,Spring
2022-03-16,4317,55.4,Spring
2022-03-17,2568,50.54,Spring
2022-03-18,5076,53.78000000000001,Spring
2022-03-19,3984,56.48,Spring
2022-03-20,3460,61.34,Spring
2022-03-21,3903,51.620000000000005,Spring
2022-03-22,4064,56.84,Spring
2022-03-23,3246,52.88,Spring
2022-03-24,2409,42.8,Spring
2022-03-25,4141,45.5,Spring
2022-03-26,3480,51.8,Spring
2022-03-27,2479,45.86,Spring
2022-03-28,2057,36.68,Spring
2022-03-29,2654,27.5,Spring
2022-03-30,3305,37.58,Spring
2022-03-31,3909,43.88,Spring
2022-03-01,3018,34.34,Spring
2022-03-02,3642,44.06,Spring
2022-03-03,2931,43.7,Spring
2022-03-04,2768,34.16,Spring
2022-03-05,2725,36.32,Spring
2022-03-06,2865,42.260000000000005,Spring
2022-03-07,3773,61.52,Spring
2022-03-08,3500,62.78,Spring
2022-03-09,1589,42.26000000000001,Spring
2022-03-10,3583,35.6,Spring
2022-03-11,3782,42.620000000000005,Spring
2022-03-12,1068,45.14,Spring
2022-03-13,1668,27.5,Spring
2022-03-14,3435,33.08,Spring
2022-03-15,4330,49.82,Spring
2022-03-16,4568,55.4,Spring
2022-03-17,2864,50.54,Spring
2022-03-18,4855,53.78,Spring
2022-03-19,3854,56.48,Spring
2022-03-20,3242,61.339999999999996,Spring
2022-03-21,3923,51.620000000000005,Spring
2022-03-22,4220,56.84,Spring
2022-03-23,3285,52.88,Spring
2022-03-24,2563,42.8,Spring
2022-03-25,4041,45.5,Spring
2022-03-26,3234,51.8,Spring
2022-03-27,2475,45.86,Spring
2022-03-28,2224,36.68,Spring
2022-03-29,2716,27.5,Spring
2022-03-30,3267,37.58,Spring
2022-03-31,3992,43.88,Spring
2022-03-01,3134,34.34,Spring
2022-03-02,3504,44.06,Spring
2022-03-03,3032,43.699999999999996,Spring
2022-03-04,2716,34.16,Spring
2022-03-05,2795,36.32,Spring
2022-03-06,3031,42.260000000000005,Spring
2022-03-07,3781,61.52,Spring
2022-03-08,3349,62.78,Spring
2022-03-09,1459,42.260000000000005,Spring
2022-03-10,3655,35.6,Spring
2022-03-11,3791,42.620000000000005,Spring
2022-03-12,1053,45.14,Spring
2022-03-13,1656,27.5,Spring
2022-03-14,3468,33.08,Spring
2022-03-15,4269,49.82,Spring
2022-03-16,4553,55.4,Spring
2022-03-17,2593,50.54,Spring
2022-03-18,5032,53.78,Spring
2022-03-19,4123,56.48,Spring
2022-03-20,3319,61.34,Spring
2022-03-21,3832,51.620000000000005,Spring
2022-03-22,4016,56.84,Spring
2022-03-23,3318,52.879999999999995,Spring
2022-03-24,2496,42.8,Spring
2022-03-25,4235,45.5,Spring
2022-03-26,3468,51.8,Spring
2022-03-27,2598,45.86,Spring
2022-03-28,2028,36.68,Spring
2022-03-29,2612,27.5,Spring
2022-03-30,3239,37.58,Spring
2022-03-31,3845,43.88,Spring
2022-03-01,3063,34.34,Spring
2022-03-02,3716,44.06,Spring
2022-03-03,3037,43.699999999999996,Spring
2022-03-04,2703,34.16,Spring
2022-03-05,2781,36.32,Spring
2022-03-06,2920,42.260000000000005,Spring
2022-03-07,3669,61.52,Spring
2022-03-08,3405,62.78,Spring
2022-03-09,1577,42.260000000000005,Spring
2022-03-10,3505,35.6,Spring
2022-03-11,3654,42.620000000000005,Spring
2022-03-12,1117,45.14,Spring
2022-03-13,1696,27.5,Spring
2022-03-14,3433,33.08,Spring
2022-03-15,4177,49.82,Spring
2022-03-16,4368,55.4,Spring
2022-03-17,2756,50.54,Spring
2022-03-18,4680,53.78,Spring
2022-03-19,4227,56.48,Spring
2022-03-20,3676,61.34000000000001,Spring
2022-03-21,4035,51.620000000000005,Spring
2022-03-22,4108,56.84,Spring
2022-03-23,3248,52.88,Spring
2022-03-24,2516,42.8,Spring
2022-03-25,4018,45.5,Spring
2022-03-26,3251,51.8,Spring
2022-03-27,2450,45.86,Spring
2022-03-28,2105,36.68,Spring
2022-03-29,2764,27.5,Spring
2022-03-30,3340,37.58,Spring
2022-03-31,4005,43.88,Spring
2022-03-01,3063,34.34,Spring
2022-03-02,3535,44.06,Spring
2022-03-03,2928,43.7,Spring
2022-03-04,2712,34.16,Spring
2022-03-05,2697,36.32,Spring
2022-03-06,2891,42.260000000000005,Spring
2022-03-07,3619,61.52,Spring
2022-03-08,3301,62.78,Spring
2022-03-09,1522,42.260000000000005,Spring
2022-03-10,3428,35.6,Spring
2022-03-11,3766,42.620000000000005,Spring
2022-03-12,1090,45.14,Spring
2022-03-13,1662,27.5,Spring
2022-03-14,3542,33.08,Spring
2022-03-15,4227,49.82,Spring
2022-03-16,4398,55.4,Spring
2022-03-17,2642,50.54,Spring
2022-03-18,5135,53.78,Spring
2022-03-19,4280,56.48,Spring
2022-03-20,3599,61.34,Spring
2022-03-21,4154,51.620000000000005,Spring
2022-03-22,4135,56.84,Spring
2022-03-23,3185,52.88,Spring
2022-03-24,2482,42.8,Spring
2022-03-25,4176,45.5,Spring
2022-03-26,3419,51.8,Spring
2022-03-27,2505,45.86,Spring
2022-03-28,2086,36.68,Spring
2022-03-29,2616,27.5,Spring
2022-03-30,3338,37.58,Spring
2022-03-31,3867,43.88,Spring
2022-03-01,2994,34.34,Spring
2022-03-02,3655,44.06,Spring
2022-03-03,3049,43.7,Spring
2022-03-04,2654,34.16,Spring
2022-03-05,2898,36.32,Spring
2022-03-06,3183,42.260000000000005,Spring
2022-03-07,3713,61.52,Spring
2022-03-08,3329,62.78,Spring
2022-03-09,1491,42.260000000000005,Spring
2022-03-10,3707,35.6,Spring
2022-03-11,3694,42.620000000000005,Spring
2022-03-12,1152,45.14,Spring
2022-03-13,1791,27.5,Spring
2022-03-14,3373,33.08,Spring
2022-03-15,4314,49.82,Spring
2022-03-16,4125,55.4,Spring
2022-03-17,2674,50.54,Spring
2022-03-18,4950,53.78,Spring
2022-03-19,4281,56.48,Spring
2022-03-20,3665,61.34,Spring
2022-03-21,3969,51.620000000000005,Spring
2022-03-22,3943,56.84,Spring
2022-03-23,3184,52.88,Spring
2022-03-24,2476,42.8,Spring
2022-03-25,4005,45.5,Spring
2022-03-26,3457,51.79999999999999,Spring
2022-03-27,2528,45.86,Spring
2022-03-28,1974,36.68,Spring
2022-03-29,2638,27.5,Spring
2022-03-30,3263,37.58,Spring
2022-03-31,3871,43.88,Spring
2022-03-01,3011,34.34,Spring
2022-03-02,3683,44.06,Spring
2022-03-03,2856,43.7,Spring
2022-03-04,2628,34.16,Spring
2022-03-05,2835,36.32,Spring
2022-03-06,3007,42.260000000000005,Spring
2022-03-07,3742,61.52000000000001,Spring
2022-03-08,3297,62.78,Spring
2022-03-09,1451,42.260000000000005,Spring
2022-03-10,3493,35.6,Spring
2022-03-11,3716,42.620000000000005,Spring
2022-03-12,1009,45.14,Spring
2022-03-13,1683,27.5,Spring
2022-03-14,3473,33.08,Spring
2022-03-15,4428,49.82,Spring
2022-03-16,4368,55.4,Spring
2022-03-17,2582,50.54,Spring
2022-03-18,5132,53.78,Spring
2022-03-19,4295,56.48,Spring
2022-03-20,3635,61.34,Spring
2022-03-21,4029,51.620000000000005,Spring
2022-03-22,4030,56.84,Spring
2022-03-23,3324,52.879999999999995,Spring
2022-03-24,2509,42.8,Spring
2022-03-25,4037,45.5,Spring
2022-03-26,3344,51.8,Spring
2022-03-27,2513,45.86,Spring
2022-03-28,2064,36.68,Spring
2022-03-29,2607,27.5,Spring
2022-03-30,3299,37.58,Spring
2022-03-31,3920,43.88,Spring
2022-03-01,3074,34.34,Spring
2022-03-02,3710,44.06,Spring
2022-03-03,3105,43.7,Spring
2022-03-04,2810,34.16,Spring
2022-03-05,2876,36.32,Spring
2022-03-06,2767,42.260000000000005,Spring
2022-03-07,3656,61.52000000000001,Spring
2022-03-08,3524,62.78,Spring
2022-03-09,1610,42.260000000000005,Spring
2022-03-10,3662,35.6,Spring
2022-03-11,3843,42.62,Spring
2022-03-12,1100,45.14,Spring
2022-03-13,1705,27.5,Spring
2022-03-14,3373,33.08,Spring
2022-03-15,4198,49.82,Spring
2022-03-16,4339,55.4,Spring
2022-03-17,2823,50.53999999999999,Spring
2022-03-18,4943,53.779999999999994,Spring
2022-03-19,4010,56.48,Spring
2022-03-20,3471,61.34,Spring
2022-03-21,3871,51.620000000000005,Spring
2022-03-22,3964,56.84,Spring
2022-03-23,3439,52.88,Spring
2022-03-24,2438,42.8,Spring
2022-03-25,4007,45.5,Spring
2022-03-26,3258,51.8,Spring
2022-03-27,2382,45.86,Spring
2022-03-28,2087,36.68,Spring
2022-03-29,2605,27.5,Spring
2022-03-30,3424,37.58,Spring
2022-03-31,3926,43.88,Spring
2022-03-01,3134,34.34,Spring
2022-03-02,3561,44.06,Spring
2022-03-03,3143,43.7,Spring
2022-03-04,2721,34.16,Spring
2022-03-05,2781,36.32,Spring
2022-03-06,2914,42.260000000000005,Spring
2022-03-07,3548,61.52,Spring
2022-03-08,3313,62.78,Spring
2022-03-09,1546,42.260000000000005,Spring
2022-03-10,3664,35.6,Spring
2022-03-11,3763,42.620000000000005,Spring
2022-03-12,1001,45.14,Spring
2022-03-13,1697,27.5,Spring
2022-03-14,3417,33.08,Spring
2022-03-15,4498,49.82,Spring
2022-03-16,4423,55.4,Spring
2022-03-17,2628,50.54,Spring
2022-03-18,5275,53.78,Spring
2022-03-19,4332,56.48,Spring
2022-03-20,3593,61.34,Spring
2022-03-21,3917,51.620000000000005,Spring
2022-03-22,4045,56.84,Spring
2022-03-23,3229,52.88,Spring
2022-03-24,2429,42.8,Spring
2022-03-25,4109,45.5,Spring
2022-03-26,3186,51.8,Spring
2022-03-27,2274,45.86,Spring
2022-03-28,2012,36.68,Spring
2022-03-29,2641,27.5,Spring
2022-03-30,3304,37.58,Spring
2022-03-31,3902,43.88,Spring
2022-03-01,2910,34.34,Spring
2022-03-02,3691,44.06,Spring
2022-03-03,3031,43.7,Spring
2022-03-04,2676,34.16,Spring
2022-03-05,2800,36.32,Spring
2022-03-06,2940,42.260000000000005,Spring
2022-03-07,3641,61.52,Spring
2022-03-08,3506,62.78,Spring
2022-03-09,1528,42.260000000000005,Spring
2022-03-10,3523,35.6,Spring
2022-03-11,3887,42.620000000000005,Spring
2022-03-12,1097,45.14,Spring
2022-03-13,1674,27.5,Spring
2022-03-14,3342,33.08,Spring
2022-03-15,4260,49.82,Spring
2022-03-16,4240,55.4,Spring
2022-03-17,2545,50.54,Spring
2022-03-18,4989,53.779999999999994,Spring
2022-03-19,4278,56.48,Spring
2022-03-20,3519,61.34,Spring
2022-03-21,4054,51.620000000000005,Spring
2022-03-22,4126,56.84,Spring
2022-03-23,3232,52.88,Spring
2022-03-24,2486,42.8,Spring
2022-03-25,4055,45.5,Spring
2022-03-26,3559,51.8,Spring
2022-03-27,2508,45.86,Spring
2022-03-28,2051,36.68,Spring
2022-03-29,2615,27.5,Spring
2022-03-30,3289,37.58,Spring
2022-03-31,3948,43.88,Spring
2022-03-01,3172,34.34,Spring
2022-03-02,3661,44.06,Spring
2022-03-03,3084,43.7,Spring
2022-03-04,2732,34.16,Spring
2022-03-05,2643,36.32,Spring
2022-03-06,2742,42.260000000000005,Spring
2022-03-07,3554,61.52,Spring
2022-03-08,3377,62.78,Spring
2022-03-09,1482,42.260000000000005,Spring
2022-03-10,3658,35.6,Spring
2022-03-11,3659,42.620000000000005,Spring
2022-03-12,1102,45.14,Spring
2022-03-13,1644,27.5,Spring
2022-03-14,3342,33.08,Spring
2022-03-15,4211,49.82,Spring
2022-03-16,4512,55.4,Spring
2022-03-17,2861,50.54,Spring
2022-03-18,5212,53.779999999999994,Spring
2022-03-19,4338,56.48,Spring
2022-03-20,3407,61.34,Spring
2022-03-21,3942,51.620000000000005,Spring
2022-03-22,4058,56.84,Spring
2022-03-23,3374,52.879999999999995,Spring
2022-03-24,2495,42.8,Spring
2022-03-25,4063,45.5,Spring
2022-03-26,3352,51.79999999999999,Spring
2022-03-27,2363,45.86,Spring
2022-03-28,2036,36.68,Spring
2022-03-29,2635,27.5,Spring
2022-03-30,3443,37.58,Spring
2022-03-31,3846,43.88,Spring
2022-03-01,3109,34.34,Spring
2022-03-02,3843,44.06,Spring
2022-03-03,3012,43.699999999999996,Spring
2022-03-04,2717,34.16,Spring
2022-03-05,2774,36.32,Spring
2022-03-06,2845,42.260000000000005,Spring
2022-03-07,3623,61.52,Spring
2022-03-08,3400,62.78,Spring
2022-03-09,1596,42.260000000000005,Spring
2022-03-10,3604,35.6,Spring
2022-03-11,3776,42.620000000000005,Spring
2022-03-12,1084,45.14,Spring
2022-03-13,1557,27.5,Spring
2022-03-14,3507,33.08,Spring
2022-03-15,4400,49.82,Spring
2022-03-16,4623,55.4,Spring
2022-03-17,2779,50.54,Spring
2022-03-18,4886,53.78,Spring
2022-03-19,3937,56.48,Spring
2022-03-20,3515,61.34,Spring
2022-03-21,3835,51.620000000000005,Spring
2022-03-22,4110,56.84,Spring
2022-03-23,3321,52.88,Spring
2022-03-24,2507,42.8,Spring
2022-03-25,4064,45.5,Spring
2022-03-26,3089,51.8,Spring
2022-03-27,2285,45.86,Spring
2022-03-28,2102,36.68,Spring
2022-03-29,2650,27.5,Spring
2022-03-30,3443,37.58,Spring
2022-03-31,4007,43.88,Spring
2022-03-01,2331,34.34,Spring
2022-03-02,2737,44.06,Spring
2022-03-03,2215,43.7,Spring
2022-03-04,1999,34.16,Spring
2022-03-05,2181,36.32,Spring
2022-03-06,2496,42.260000000000005,Spring
2022-03-07,2889,61.52,Spring
2022-03-08,2704,62.78,Spring
2022-03-09,1195,42.260000000000005,Spring
2022-03-10,2838,35.6,Spring
2022-03-11,2918,42.620000000000005,Spring
2022-03-12,840,45.14,Spring
2022-03-13,1335,27.5,Spring
2022-03-14,2708,33.08,Spring
2022-03-15,3565,49.82,Spring
2022-03-16,3694,55.4,Spring
2022-03-17,2197,50.54,Spring
2022-03-18,4144,53.78,Spring
2022-03-19,3436,56.48,Spring
2022-03-20,2729,61.34,Spring
2022-03-21,3158,51.620000000000005,Spring
2022-03-22,3204,56.84,Spring
2022-03-23,2664,52.88,Spring
2022-03-24,1957,42.8,Spring
2022-03-25,3185,45.5,Spring
2022-03-26,2697,51.800000000000004,Spring
2022-03-27,1928,45.86,Spring
2022-03-28,1578,36.68,Spring
2022-03-29,2168,27.5,Spring
2022-03-30,2622,37.58,Spring
2022-03-31,3264,43.88,Spring
2022-04-01,619,60.62,Spring
2022-04-02,644,46.76,Spring
2022-04-03,307,49.46,Spring
2022-04-04,607,45.14,Spring
2022-04-05,696,50.9,Spring
2022-04-06,466,49.1,Spring
2022-04-07,325,50.18,Spring
2022-04-08,832,51.440000000000005,Spring
2022-04-09,618,55.76,Spring
2022-04-10,513,51.44,Spring
2022-04-11,707,47.66,Spring
2022-04-12,863,54.5,Spring
2022-04-13,890,62.42,Spring
2022-04-14,796,63.5,Spring
2022-04-15,863,63.32000000000001,Spring
2022-04-16,713,61.15999999999999,Spring
2022-04-17,494,55.4,Spring
2022-04-18,524,48.02,Spring
2022-04-19,525,45.86,Spring
2022-04-20,751,46.760000000000005,Spring
2022-04-21,682,55.58,Spring
2022-04-22,818,55.04,Spring
2022-04-23,785,62.059999999999995,Spring
2022-04-24,781,56.3,Spring
2022-04-25,695,51.26,Spring
2022-04-26,722,54.32,Spring
2022-04-27,768,57.74,Spring
2022-04-28,747,48.56,Spring
2022-04-29,787,52.34,Spring
2022-04-30,886,58.28,Spring
2022-04-01,3057,60.62,Spring
2022-04-02,3270,46.76,Spring
2022-04-03,1623,49.46,Spring
2022-04-04,3082,45.14,Spring
2022-04-05,3147,50.9,Spring
2022-04-06,2210,49.1,Spring
2022-04-07,1688,50.18,Spring
2022-04-08,3780,51.44,Spring
2022-04-09,2963,55.760000000000005,Spring
2022-04-10,2566,51.440000000000005,Spring
2022-04-11,3454,47.66,Spring
2022-04-12,4159,54.5,Spring
2022-04-13,4373,62.42000000000001,Spring
2022-04-14,4188,63.5,Spring
2022-04-15,4274,63.32,Spring
2022-04-16,3464,61.16,Spring
2022-04-17,2358,55.4,Spring
2022-04-18,2564,48.02,Spring
2022-04-19,2553,45.86,Spring
2022-04-20,3718,46.76,Spring
2022-04-21,3446,55.58,Spring
2022-04-22,4234,55.04,Spring
2022-04-23,4135,62.06,Spring
2022-04-24,3665,56.3,Spring
2022-04-25,3283,51.26,Spring
2022-04-26,3265,54.31999999999999,Spring
2022-04-27,3697,57.74,Spring
2022-04-28,3481,48.56,Spring
2022-04-29,3869,52.34,Spring
2022-04-30,4434,58.28,Spring
2022-04-01,2914,60.62,Spring
2022-04-02,3228,46.76,Spring
2022-04-03,1685,49.46,Spring
2022-04-04,3030,45.14,Spring
2022-04-05,3192,50.9,Spring
2022-04-06,2044,49.1,Spring
2022-04-07,1685,50.18,Spring
2022-04-08,3832,51.44,Spring
2022-04-09,2963,55.760000000000005,Spring
2022-04-10,2584,51.44,Spring
2022-04-11,3433,47.66,Spring
2022-04-12,4096,54.5,Spring
2022-04-13,4393,62.42,Spring
2022-04-14,4016,63.5,Spring
2022-04-15,4367,63.32,Spring
2022-04-16,3631,61.16,Spring
2022-04-17,2357,55.4,Spring
2022-04-18,2493,48.02,Spring
2022-04-19,2565,45.86,Spring
2022-04-20,3735,46.76,Spring
2022-04-21,3373,55.58,Spring
2022-04-22,4213,55.04,Spring
2022-04-23,4185,62.06,Spring
2022-04-24,3728,56.3,Spring
2022-04-25,3249,51.26,Spring
2022-04-26,3402,54.32000000000001,Spring
2022-04-27,3793,57.74,Spring
2022-04-28,3579,48.56,Spring
2022-04-29,3863,52.34,Spring
2022-04-30,4372,58.28,Spring
2022-04-01,2999,60.620000000000005,Spring
2022-04-02,3117,46.76,Spring
2022-04-03,1642,49.46,Spring
2022-04-04,2993,45.13999999999999,Spring
2022-04-05,3234,50.9,Spring
2022-04-06,2101,49.1,Spring
2022-04-07,1629,50.18,Spring
2022-04-08,3874,51.44,Spring
2022-04-09,3008,55.76,Spring
2022-04-10,2534,51.44,Spring
2022-04-11,3432,47.66,Spring
2022-04-12,4109,54.5,Spring
2022-04-13,4273,62.42000000000001,Spring
2022-04-14,3986,63.5,Spring
2022-04-15,4469,63.32,Spring
2022-04-16,3404,61.16,Spring
2022-04-17,2287,55.4,Spring
2022-04-18,2447,48.02,Spring
2022-04-19,2618,45.86,Spring
2022-04-20,3928,46.76,Spring
2022-04-21,3461,55.58,Spring
2022-04-22,4385,55.04,Spring
2022-04-23,4212,62.06,Spring
2022-04-24,3611,56.3,Spring
2022-04-25,3271,51.26,Spring
2022-04-26,3239,54.32,Spring
2022-04-27,3844,57.74,Spring
2022-04-28,3535,48.56,Spring
2022-04-29,3803,52.34,Spring
2022-04-30,4555,58.28000000000001,Spring
2022-04-01,3139,60.62,Spring
2022-04-02,3320,46.76,Spring
2022-04-03,1710,49.46,Spring
2022-04-04,3068,45.13999999999999,Spring
2022-04-05,3235,50.9,Spring
2022-04-06,2068,49.1,Spring
2022-04-07,1576,50.17999999999999,Spring
2022-04-08,3870,51.44,Spring
2022-04-09,2967,55.76,Spring
2022-04-10,2588,51.44,Spring
2022-04-11,3385,47.66,Spring
2022-04-12,4179,54.5,Spring
2022-04-13,4499,62.42,Spring
2022-04-14,4055,63.5,Spring
2022-04-15,4581,63.31999999999999,Spring
2022-04-16,3777,61.16,Spring
2022-04-17,2359,55.4,Spring
2022-04-18,2459,48.02,Spring
2022-04-19,2580,45.86,Spring
2022-04-20,3687,46.76,Spring
2022-04-21,3264,55.58,Spring
2022-04-22,4304,55.04,Spring
2022-04-23,4282,62.059999999999995,Spring
2022-04-24,3812,56.3,Spring
2022-04-25,3187,51.26,Spring
